title,url,price_numeric,municipality,condition,ad_type,property_type,rooms,square_m2,equipment,level,heating,price_per_m2
NN Nekretnine : Luksuzni penthouse - Sarajevo Tower,https://olx.ba/artikal/67658407,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,4.0,144.0,Namješten,20+,Ostalo,
NN Nekretnine: Luksuzan stan sa bazenom - Rajlovac - [Iznajmljivanje],https://olx.ba/artikal/54168385,,Sarajevo - Novi Grad,Novogradnja,Iznajmljivanje,Stan,,240.0,Nenamješten,2,Plin,
NN Nekretnine : Trosoban stan - novogradnja - Centar,https://olx.ba/artikal/65829027,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,64.77,Nenamješten,1,Ostalo,
NN Nekretnine : Trosoban stan - Novogradnja - Ilidža,https://olx.ba/artikal/64789154,,Ilidža,Novogradnja,Prodaja,Stan,3.0,84.0,Namješten,6,Struja,
Trosoban stan 73m2 Odobašina Centar Najam - [Iznajmljivanje],https://olx.ba/artikal/64219534,,Sarajevo - Centar,Renoviran,Iznajmljivanje,Stan,3.0,73.0,Namješten,4,Centralno (gradsko),
Najam Luksuzan Četverosoban Stan Bolgrano Šip - [Iznajmljivanje],https://olx.ba/artikal/70757919,,Sarajevo - Centar,Novogradnja,Iznajmljivanje,Stan,4.0,115.0,Namješten,1,Centralno (Plin),
"Dvoetažni nov apartman 36,41m2 Bjelašnica",https://olx.ba/artikal/66949630,,Trnovo,Novogradnja,Prodaja,Apartman,2.0,36.41,Nenamješten,3,Struja,
MY SPACE/ Stan/ Socijalno/ MOJ KVART/ 57m2,https://olx.ba/artikal/64466886,,Sarajevo - Novo Sarajevo,U izgradnji,Prodaja,Stan,2.0,57.0,Nenamješten,8,Ostalo,
Moderan Dvosoban Stan - 68m2 + GARAŽA - [Iznajmljivanje],https://olx.ba/artikal/71499361,,Sarajevo - Centar,Novogradnja,Iznajmljivanje,Stan,2.0,68.0,Namješten,2,Struja,
Stan Sarajevo - Centar - 77m2 - [Iznajmljivanje],https://olx.ba/artikal/71458102,,Sarajevo - Centar,Renoviran,Iznajmljivanje,Stan,4.0,77.0,Namješten,6,Plin,
Stan Sarajevo - Stari Grad - Ferhadija - 170m2 - Prodaja,https://olx.ba/artikal/71191542,,Sarajevo - Stari Grad,Dobro stanje,Prodaja,Stan,,170.0,Nenamješten,3,Plin,
Stan Sarajevo - Novo Sarajevo 57m2,https://olx.ba/artikal/70564176,,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,2.0,57.0,Namješten,0,Centralno (gradsko),
Apartman dvoetažni 54.56 m2,https://olx.ba/artikal/70083425,,Trnovo,Novogradnja,Prodaja,Apartman,2.0,54.56,Nenamješten,3,Plin,
Trosoban / četverosoban stan / 90m2 / Dolac Malta / Socijalno,https://olx.ba/artikal/68810100,,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,4.0,89.9,Polunamješten,9,Centralno (gradsko),
NOVOGRADNJA SARAJEVO WAVES 3 od 52m2 do 110m2,https://olx.ba/artikal/68563031,,Ilidža,Novogradnja,Prodaja,Stan,2.0,52.0,Nenamješten,1,Ostalo,
"Apartmani ""Marigona"" Bjelašnica od 36m2 do 88m2",https://olx.ba/artikal/68320964,,Trnovo,Novogradnja,Prodaja,Apartman,2.0,36.0,Nenamješten,3,Struja,
"NOVOGRADNJA BREKA ""PALLAZO""",https://olx.ba/artikal/66504122,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,1.0,43.0,Nenamješten,0,Struja,
"Luksuzan, namješten, četvorosoban stan Sarajevo - Centar 130m2 - [Iznajmljivanje]",https://olx.ba/artikal/71682710,,Sarajevo - Centar,Novogradnja,Iznajmljivanje,Stan,4.0,130.0,Namješten,2,Plin,
"Winter Park Residence, Apartman (70.97m2), Bjelašnica",https://olx.ba/artikal/68358527,,Trnovo,Novogradnja,Prodaja,Apartman,3.0,70.97,Namješten,-2,Struja,
Apartmani Jahorina na dan sa parkingom - [Iznajmljivanje],https://olx.ba/artikal/66015286,,Sarajevo - Stari Grad,Renoviran,Iznajmljivanje,Apartman,2.0,59.0,Namješten,1,Centralno (Plin),
NN Nekretnine : Novogradnja - Grbavica - Novo Sarajevo,https://olx.ba/artikal/64505807,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,2.0,65.0,Nenamješten,1,Struja,
MY SPACE/ Stan/ NOVOGRADNJA PEARL SIP/ 91 m2,https://olx.ba/artikal/62256104,,Sarajevo - Centar,U izgradnji,Prodaja,Stan,3.0,91.0,Nenamješten,4,Struja,
Prodaja stanova/ NOVOGRADNJA SOCIJALNO/ 57m2-158m2,https://olx.ba/artikal/64382557,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,2.0,57.0,Nenamješten,3,Ostalo,
MY SPACE/ Stan Cetverosoban/ NOVOGRADNJA PEARL SIP/ 80m2,https://olx.ba/artikal/67530903,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,4.0,80.0,Nenamješten,3,Ostalo,
MY SPACE/ Stan/ Socijalno/ MOJ KVART/ 84m2,https://olx.ba/artikal/67603225,,Sarajevo - Novo Sarajevo,U izgradnji,Prodaja,Stan,4.0,84.0,Nenamješten,6,Ostalo,
MY SPACE/ Stan/ NOVOGRADNJA PEARL SIP/ 35 m2,https://olx.ba/artikal/62205187,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,,35.0,Nenamješten,1,Ostalo,
MY SPACE/ Stan/ Ferhadija/ Jelica/ RENOVIRAN/ 119 m2,https://olx.ba/artikal/69889836,,Sarajevo - Stari Grad,Renoviran,Prodaja,Stan,4.0,119.0,Polunamješten,2,Centralno (Plin),
MY SPACE/ Stan/ NOVOGRADNJA PEARL SIP/ 69 m2,https://olx.ba/artikal/62226446,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,69.0,Nenamješten,1,Ostalo,
MY SPACE/ Stan/ NOVOGRADNJA PEARL SIP/ 47m2,https://olx.ba/artikal/62203670,,Sarajevo - Centar,U izgradnji,Prodaja,Stan,2.0,47.0,Nenamješten,1,Struja,
Bjelašnica apartman / Novogradnja / Garaža / Apartmani - [Iznajmljivanje],https://olx.ba/artikal/45861451,,Trnovo,Novogradnja,Iznajmljivanje,Apartman,3.0,98.75,Namješten,4,Centralno (Plin),
Garsonjera sa terasom Dobrinja 3 Sarajevo 28m2 - [Iznajmljivanje],https://olx.ba/artikal/71664246,,Sarajevo - Centar,Dobro stanje,Iznajmljivanje,Stan,,28.0,Namješten,5,Centralno (gradsko),
Stan u novogradnji Vogošća,https://olx.ba/artikal/71664320,,Vogošća,Novogradnja,Prodaja,Stan,3.0,60.0,Nenamješten,2,Ostalo,
Prodaja Stan Sarajevo Marijin Dvor 97m2,https://olx.ba/artikal/69350697,,Sarajevo - Centar,Parcijalno renoviran,Prodaja,Stan,4.0,97.0,Namješten,1,Plin,
Stari Grad- Prodaja 34m2,https://olx.ba/artikal/68843257,,Sarajevo - Stari Grad,Dobro stanje,Prodaja,Stan,1.0,34.0,Namješten,4,Centralno (Plin),
PRODAJEM STAN BISTRIK STARI GRAD 155 KVADRATA UDEDNI PAPIRI 1/1,https://olx.ba/artikal/71721941,,Ilidža,Renoviran,Prodaja,Stan,4.0,155.0,Namješten,-3,Plin,
Luksuzan stan / Bosmal / 203 m2 / 5.900 KM/m2,https://olx.ba/artikal/70556655,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,4.0,203.0,Namješten,9,Centralno (gradsko),
TOP LOKACIJA Četverosoban stan/poslovni prostor/novogradnja - [Iznajmljivanje],https://olx.ba/artikal/65480237,,Sarajevo - Novi Grad,Novogradnja,Iznajmljivanje,Stan,4.0,120.0,Nenamješten,12,Centralno (Kotlovnica),
Prodaja penthouse stan Sarajevo - Novo Sarajevo,https://olx.ba/artikal/71649974,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,,130.0,Polunamješten,10,Ostalo,
Stan Sarajevo - Novo Sarajevo - [Iznajmljivanje],https://olx.ba/artikal/71708210,,Sarajevo - Novo Sarajevo,Dobro stanje,Iznajmljivanje,Stan,4.0,90.0,Nenamješten,0,Plin,
Stan Sarajevo - Novo Sarajevo 52m2 - [Iznajmljivanje],https://olx.ba/artikal/71708023,,Sarajevo - Novo Sarajevo,Novogradnja,Iznajmljivanje,Stan,1.0,52.0,Namješten,9,Centralno (gradsko),
Petosoban stan - Centar - Džidžikovac - Čekaluša,https://olx.ba/artikal/66611378,,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,,163.0,Nenamješten,1,Struja,
NOVOGRADNJA SARAJEVO WAVES 3 55m2,https://olx.ba/artikal/69106071,,Ilidža,Novogradnja,Prodaja,Stan,2.0,55.0,Nenamješten,1,Ostalo,
Stan Sarajevo - Centar,https://olx.ba/artikal/70938857,,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,4.0,96.0,Namješten,1,Centralno (gradsko),
"Iznajmljujem jednoiposoban stan, povoljno - [Iznajmljivanje]",https://olx.ba/artikal/59991460,,Sarajevo - Novi Grad,Dobro stanje,Iznajmljivanje,Stan,1.0,40.0,Polunamješten,4,Centralno (gradsko),
Stan Sarajevo - Bulevar M.S. (Prodaja ili iznajmljivanje),https://olx.ba/artikal/69677009,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,4.0,84.0,Namješten,1,Centralno (gradsko),
"Sarajevo | S2; 68,93m2 | Novogradnja | Ljubljanska",https://olx.ba/artikal/53724243,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,4.0,68.0,Nenamješten,0,Ostalo,
Trebević Roof Gardens stan 65m2 + GARAŽA,https://olx.ba/artikal/57042333,,Sarajevo - Centar,Novogradnja,Prodaja,Apartman,2.0,65.0,Nenamješten,4,Struja,
Stan Sarajevo - Centar 84m2,https://olx.ba/artikal/70997620,,Sarajevo - Centar,Renoviran,Prodaja,Stan,3.0,84.0,Polunamješten,2,Plin,
Sarajevo Novi Grad - Novogradnja - USELJENJE USKORO,https://olx.ba/artikal/58954541,,Sarajevo - Centar,U izgradnji,Prodaja,Stan,2.0,46.0,Polunamješten,2,Ostalo,
"Jednosoban stan garsonjera Novo Sarajevo POFALICI FDS, parking",https://olx.ba/artikal/70689793,,Sarajevo - Novo Sarajevo,Renoviran,Prodaja,Stan,1.0,28.0,Namješten,0,Plin,
"LUKSUZNA NOVOGRADNJA,CENTAR! PENTHOUSE 126-171m2",https://olx.ba/artikal/60794408,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,4.0,126.0,Nenamješten,3,Ostalo,
LOCUS:NOVOGRADNJA SOCIJALNO! DVOSOBNI STANOVI cca. 57m2,https://olx.ba/artikal/65587363,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,2.0,57.0,Nenamješten,3,Ostalo,
"PROSTOR izdaje: Petosoban stan, Skenderija - [Iznajmljivanje]",https://olx.ba/artikal/67277291,,Sarajevo - Centar,Dobro stanje,Iznajmljivanje,Stan,,103.0,Namješten,2,Centralno (gradsko),
"PROSTOR izdaje: Četverosoban adaptiran stan, Centar - [Iznajmljivanje]",https://olx.ba/artikal/61340738,,Sarajevo - Centar,Dobro stanje,Iznajmljivanje,Stan,4.0,93.0,Namješten,2,Centralno (gradsko),
"PROSTOR izdaje: Trosoban stan, Marijin Dvor - [Iznajmljivanje]",https://olx.ba/artikal/71620996,,Sarajevo - Centar,Dobro stanje,Iznajmljivanje,Stan,3.0,71.0,Namješten,2,Centralno (gradsko),
EKSLUZIVNA NOVOGRADNJA CENTAR! Trosoban stan 87-91m2,https://olx.ba/artikal/48492353,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,87.0,Nenamješten,3,Ostalo,
"PROSTOR izdaje: Luksuzan stan, 137m2, kod Katedrale - [Iznajmljivanje]",https://olx.ba/artikal/54868102,,Sarajevo - Stari Grad,Dobro stanje,Iznajmljivanje,Stan,4.0,137.0,Namješten,1,Plin,
"PROSTOR izdaje: Trosoban adaptiran stan, Mejtaš - [Iznajmljivanje]",https://olx.ba/artikal/67589314,,Sarajevo - Centar,Dobro stanje,Iznajmljivanje,Stan,3.0,100.0,Namješten,3,Plin,
"PROSTOR izdaje: Dvosoban adaptiran stan, Centar - [Iznajmljivanje]",https://olx.ba/artikal/65919262,,Sarajevo - Centar,Dobro stanje,Iznajmljivanje,Stan,2.0,73.0,Namješten,5,Plin,
"LUKSUZNA NOVOGRADNJA,CENTAR!Trosoban stan 72-117m2",https://olx.ba/artikal/60632213,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,72.0,Nenamješten,-1,Ostalo,
NOVOGRADNJA SOCIJALNO!Trosoban stan 75m2,https://olx.ba/artikal/65617831,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,3.0,75.0,Nenamješten,14,Ostalo,
"LUKSUZNA NOVOGRADNJA,CENTAR!Četverosoban stan 95-157m2",https://olx.ba/artikal/60658174,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,4.0,95.0,Nenamješten,-1,Ostalo,
EKSLUZIVNA NOVOGRADNJA CENTAR! PENTHOUSE 67m2,https://olx.ba/artikal/49062473,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,2.0,67.0,Nenamješten,7,Ostalo,
"PROSTOR izdaje: Jednosoban apartman, Bjelašnica - [Iznajmljivanje]",https://olx.ba/artikal/57531816,,Trnovo,Novogradnja,Iznajmljivanje,Apartman,1.0,26.0,Polunamješten,1,Struja,
LOCUS prodaje: NOVOGRADNJA DOBRINJA! Stan 51-130m2.,https://olx.ba/artikal/53209153,,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,2.0,62.0,Nenamješten,4,Centralno (Kotlovnica),
LOCUS: NOVOGRADNJA NOVO SARAJEVO 57-157m2,https://olx.ba/artikal/65560426,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,2.0,57.0,Nenamješten,1,Struja,
NOVOGRADNJA SOCIJALNO!Penthouse stan 157m2,https://olx.ba/artikal/64533706,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,4.0,157.0,Nenamješten,20+,Ostalo,
"LUKSUZNA NOVOGRADNJA, CENTAR! Stan 43-170 m2",https://olx.ba/artikal/60567685,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,2.0,43.0,Nenamješten,2,Ostalo,
"Stan Ciglane prodaja,Sarajevo - Centar 80m2",https://olx.ba/artikal/71681155,,Sarajevo - Centar,Parcijalno renoviran,Prodaja,Stan,2.0,80.0,Namješten,3,Centralno (Kotlovnica),
"Centar, Residence Mejtas ,trosoban stan 95 m2,prodaja!",https://olx.ba/artikal/67784633,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,95.0,Nenamješten,2,Struja,
MY SPACE/ Stan/ NOVOGRADNJA PEARL SIP/ 76 m2,https://olx.ba/artikal/55546268,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,76.0,Nenamješten,1,Struja,
MY SPACE/ Stan/ Socijalno/ MOJ KVART/ 71m2,https://olx.ba/artikal/64622228,,Sarajevo - Novo Sarajevo,U izgradnji,Prodaja,Stan,3.0,71.0,Polunamješten,3,Ostalo,
MY SPACE/ Stan/ NOVOGRADNJA PEARL SIP/ 135m2,https://olx.ba/artikal/62256648,,Sarajevo - Centar,U izgradnji,Prodaja,Stan,3.0,135.0,Nenamješten,4,Struja,
MY SPACE/ Stan/ Socijalno/ MOJ KVART/ 69m2,https://olx.ba/artikal/64772487,,Sarajevo - Novo Sarajevo,U izgradnji,Prodaja,Stan,3.0,69.0,Nenamješten,9,Ostalo,
MY SPACE/ Stan/ Socijalno/ MOJ KVART/ 104m2,https://olx.ba/artikal/71070935,,Sarajevo - Novo Sarajevo,U izgradnji,Prodaja,Stan,3.0,104.0,Polunamješten,20+,Ostalo,
Trosoban stan Šip Centar,https://olx.ba/artikal/70872473,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,73.0,Namješten,3,Plin,
Iznajmljuje se stan - [Iznajmljivanje],https://olx.ba/artikal/71667977,,Sarajevo - Stari Grad,Renoviran,Iznajmljivanje,Stan,,43.0,Namješten,3,Centralno (Plin),
Stan Hadžići - [Iznajmljivanje],https://olx.ba/artikal/69862262,,Hadžići,Novogradnja,Iznajmljivanje,Stan,1.0,30.0,Polunamješten,-2,Centralno (Kotlovnica),
Stanovi i apartmani Bjelašnica - [Iznajmljivanje],https://olx.ba/artikal/71665330,,Trnovo,Novogradnja,Iznajmljivanje,Apartman,2.0,52.0,Namješten,2,Centralno (Kotlovnica),
Apartman Bjelašnica VV09 - [Iznajmljivanje],https://olx.ba/artikal/45987544,,Trnovo,Novogradnja,Iznajmljivanje,Apartman,2.0,30.0,Namješten,0,Struja,
Apartman Bjelašnica - Srebrna lisica - [Iznajmljivanje],https://olx.ba/artikal/52256754,,Trnovo,Novogradnja,Iznajmljivanje,Apartman,1.0,30.0,Namješten,2,Struja,
"PROSTOR izdaje: Trosoban adaptiran stan, Ferhadija - [Iznajmljivanje]",https://olx.ba/artikal/58283315,,Sarajevo - Centar,Dobro stanje,Iznajmljivanje,Stan,3.0,96.0,Namješten,4,Plin,
NN Nekretnine : Trosoban stan - Pionirska Dolina - novogradnja,https://olx.ba/artikal/65055697,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,71.76,Nenamješten,1,Ostalo,
NN Nekretnine : Trosoban stan - Katedrala - Stari Grad,https://olx.ba/artikal/67030558,,Sarajevo - Stari Grad,Renoviran,Prodaja,Stan,3.0,90.0,Namješten,3,Struja,
NN Nekretnine : Novogradnja - Breka - Centar 70-170m2,https://olx.ba/artikal/61527044,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,70.0,Nenamješten,1,Struja,
TOTAL PRO / Trosoban stan 66m2 / Breka / Centar,https://olx.ba/artikal/69571975,,Sarajevo - Centar,Renoviran,Prodaja,Stan,3.0,66.0,Polunamješten,3,Centralno (Plin),
NOVOGRADNJA BREKA HILLS RESIDENCE od 37m2 do 133m2,https://olx.ba/artikal/70751174,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,1.0,37.0,Nenamješten,1,Ostalo,
Stari Grad. Hotel 109m2 sa 4 sobe i recepcijom,https://olx.ba/artikal/51937625,,Sarajevo - Stari Grad,Renoviran,Prodaja,Stan,4.0,109.0,Namješten,1,Centralno (Plin),
Trosoban stan Sarajevo - Novi Grad,https://olx.ba/artikal/68484505,,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,3.0,75.0,Namješten,1,Plin,
"PROSTOR izdaje: Dvoiposoban stan, 91m2, Centar - [Iznajmljivanje]",https://olx.ba/artikal/65322770,,Sarajevo - Centar,Dobro stanje,Iznajmljivanje,Stan,3.0,91.0,Namješten,3,Struja,
"PROSTOR izdaje:KRATKOROČNO apartman, Stari Grad - [Iznajmljivanje]",https://olx.ba/artikal/67636953,,Sarajevo - Stari Grad,Dobro stanje,Iznajmljivanje,Apartman,,20.0,Namješten,0,Ostalo,
"PROSTOR izdaje: Trosoban stan, 145m2, Kovačići - [Iznajmljivanje]",https://olx.ba/artikal/70356622,,Sarajevo - Novo Sarajevo,Dobro stanje,Iznajmljivanje,Stan,3.0,145.0,Namješten,7,Centralno (gradsko),
"Petosoban stan od 200m2 sa garažom, Pionirska dolina - [Iznajmljivanje]",https://olx.ba/artikal/47248396,,Sarajevo - Centar,Dobro stanje,Iznajmljivanje,Stan,,200.0,Nenamješten,1,Centralno (Plin),
NN Nekretnine : Dvosoban stan - novogradnja - Centar,https://olx.ba/artikal/65773884,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,2.0,50.26,Nenamješten,3,Ostalo,
"Vrtovi Sunca, poslovni prostor",https://olx.ba/artikal/65110199,,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,2.0,72.0,Nenamješten,0,Plin,
VRTOVI SUNCA! Garsonjera 37m2,https://olx.ba/artikal/64246813,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,,39.0,Nenamješten,1,Plin,
Stan 83 m2 sa garažom 17 m2 - Stup - Sarajevo,https://olx.ba/artikal/68722114,,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,3.0,83.0,Polunamješten,7,Plin,
Kvart| Stan Sarajevo - Centar 66.64m2 (kvadrature od 63-163m2),https://olx.ba/artikal/55839467,,Sarajevo - Centar,Novogradnja,Prodaja,Stan,2.0,66.64,Nenamješten,4,Struja,
SOLARIS III VOGOŠĆA - novogradnja 43m2 // 1 sprat,https://olx.ba/artikal/67845254,,Vogošća,Novogradnja,Prodaja,Stan,2.0,43.0,Nenamješten,1,Centralno (gradsko),
Trosoban stan prodaja Bistrik Sarajevo,https://olx.ba/artikal/70191558,,Sarajevo - Stari Grad,Renoviran,Prodaja,Stan,3.0,103.0,Namješten,1,Centralno (Plin),
Stan Sarajevo,https://olx.ba/artikal/68384350,,Ilidža,Novogradnja,Prodaja,Stan,2.0,50.0,Namješten,5,Centralno (gradsko),
Trosoban stan Ilidža Sarajevo 87m2,https://olx.ba/artikal/68161303,,Ilidža,Dobro stanje,Prodaja,Stan,3.0,87.0,Nenamješten,3,Plin,
Stan Sarajevo Stari Grad 95m2,https://olx.ba/artikal/65349117,,Sarajevo - Stari Grad,Dobro stanje,Prodaja,Stan,4.0,95.0,Polunamješten,3,Plin,
Top ponuda! Stan/poslovni prostor prodaja Grbavica Sarajevo,https://olx.ba/artikal/71650575,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,4.0,154.0,Nenamješten,1,Ostalo,
Welcome Home stanovi - Prodaja - Ilidža - Stup - Tibra - Stupska,https://olx.ba/artikal/68893836,,Ilidža,Novogradnja,Prodaja,Stan,2.0,46.0,Namješten,2,Centralno (Kotlovnica),
Welcome Home stanovi | Prodaja - Stan Vogošća - 64m2,https://olx.ba/artikal/70252261,,Vogošća,Dobro stanje,Prodaja,Stan,3.0,64.0,Namješten,4,Plin,
"Apartman Bjelasnica ""namjesten citati pod detaljno",https://olx.ba/artikal/67729677,,Trnovo,Novogradnja,Prodaja,Apartman,2.0,59.0,Namješten,1,Struja,
"Trosoban stan Dobrinja V, 105m2 I Sky Nekretnine",https://olx.ba/artikal/71767236,,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,3.0,105.0,Namješten,3,Centralno (gradsko),
"Trosoban stan, Centar - ZettaNekretnine",https://olx.ba/artikal/65763485,,Sarajevo - Centar,U izgradnji,Prodaja,Stan,3.0,73.0,Nenamješten,2,Ostalo,
"Novogradnja - Ilidža, stan 105 m2 - ZettaNekretnine",https://olx.ba/artikal/65072501,,Ilidža,Novogradnja,Prodaja,Stan,4.0,105.0,Nenamješten,6,Struja,
Stan Sarajevo - Novo Sarajevo 74m2,https://olx.ba/artikal/71641846,,Sarajevo - Novo Sarajevo,Za renoviranje,Prodaja,Stan,2.0,74.0,Nenamješten,4,Centralno (gradsko),
"Prodaja, stan 70m2, Hrasno-Sarajevo",https://olx.ba/artikal/69906666,,Sarajevo - Novo Sarajevo,Renoviran,Prodaja,Stan,3.0,70.0,Namješten,12,Centralno (gradsko),
Prodaja Stan Otes/Ilidža 45m2,https://olx.ba/artikal/67944681,,Ilidža,Renoviran,Prodaja,Stan,2.0,45.0,Namješten,1,Plin,
"Stan Ilidža, dvosoban stan 61 m2, garažno mjesto, AKCIJSKA CIJENA",https://olx.ba/artikal/71380608,,Ilidža,Dobro stanje,Prodaja,Stan,2.0,61.0,Namješten,2,Centralno (gradsko),
Apartmani Bjelašnica,https://olx.ba/artikal/57608385,,Trnovo,Novogradnja,Prodaja,Apartman,2.0,38.0,Polunamješten,1,Plin,
Stanovi novogradnja Dobrinja,https://olx.ba/artikal/51592729,,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,2.0,60.0,Nenamješten,0,Centralno (gradsko),
Ferhadija trosoban stan za najam Stari Grad Sarajevo - [Iznajmljivanje],https://olx.ba/artikal/58279081,,Sarajevo - Stari Grad,Dobro stanje,Iznajmljivanje,Apartman,3.0,96.0,Namješten,4,Centralno (Plin),
Stan Sarajevo - Novi Grad Miljacka Naselje Otoka - [Iznajmljivanje],https://olx.ba/artikal/71433024,,Sarajevo - Novi Grad,Novogradnja,Iznajmljivanje,Stan,3.0,55.0,Namješten,1,Centralno (Kotlovnica),
PRODAJA - Stan 58.73m2 - ILIJAŠ - NOVOGRADNJA - NAMJEŠTEN,https://olx.ba/artikal/71357372,,Ilijaš,Novogradnja,Prodaja,Stan,2.0,58.73,Namješten,2,Centralno (gradsko),
PRODAJA STANA 72 m2 - SARAJEVO CENTAR - ODOBAŠINA,https://olx.ba/artikal/68090269,,Sarajevo - Centar,Renoviran,Prodaja,Stan,3.0,72.0,Polunamješten,0,Centralno (gradsko),
Stan 65 m2 trosoban sa garažom - Marijin Dvor Sarajevo,https://olx.ba/artikal/64979473,,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,65.0,Polunamješten,4,Plin,
PRODAJA - Stan 56m2 - Ilijaš,https://olx.ba/artikal/69341709,,Ilijaš,Parcijalno renoviran,Prodaja,Stan,2.0,56.0,Namješten,3,Struja,
Stan 63m2 - Trosoban - Ilijaš - Novogradnja,https://olx.ba/artikal/70575529,,Ilijaš,Novogradnja,Prodaja,Stan,3.0,63.0,Nenamješten,1,Centralno (Kotlovnica),
NOVOGRADNJA NOVO SARAJEVO STAN 136m2,https://olx.ba/artikal/68164392,,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,4.0,136.0,Polunamješten,3,Ostalo,
"PROSTOR izdaje: Četverosoban stan sa balkonom, Centar - [Iznajmljivanje]",https://olx.ba/artikal/68140124,,Sarajevo - Centar,Dobro stanje,Iznajmljivanje,Stan,4.0,95.0,Namješten,3,Plin,
"PROSTOR izdaje: Četverosoban stan u blizini Katedrale, Centar - [Iznajmljivanje]",https://olx.ba/artikal/71191874,,Sarajevo - Centar,Dobro stanje,Iznajmljivanje,Stan,4.0,161.0,Namješten,3,Plin,
NOVOGRADNJA SARAJEVO WAVES 4 od 105m2 do 125m2,https://olx.ba/artikal/50467066,,Ilidža,Novogradnja,Prodaja,Stan,2.0,105.0,Nenamješten,1,Ostalo,
MY SPACE/ Stan/ Breka/ NOVOGRADNJA PALAZZO/ 43m2,https://olx.ba/artikal/67087170,,Sarajevo - Centar,U izgradnji,Prodaja,Stan,2.0,43.0,Nenamješten,-1,Ostalo,
MY SPACE/ Stan/ Stari Grad/ Bistrik/ RENOVIRAN/ 125 m2,https://olx.ba/artikal/67528001,,Sarajevo - Stari Grad,Renoviran,Prodaja,Stan,,125.0,Namješten,5,Centralno (Plin),
MY SPACE/ Stan/ Breka/ NOVOGRADNJA PALAZZO/ 96m2,https://olx.ba/artikal/59995763,,Sarajevo - Centar,U izgradnji,Prodaja,Stan,3.0,96.0,Nenamješten,-1,Ostalo,
MY SPACE/ LUX stan/ GRAND CENTAR/ NAMJESTEN/ 155 m2,https://olx.ba/artikal/63710816,,Ilidža,Novogradnja,Prodaja,Stan,,155.0,Namješten,4,Centralno (Kotlovnica),
MY SPACE/ Stan/ Breka/ NOVOGRADNJA PALAZZO/ 97m2,https://olx.ba/artikal/59754569,,Sarajevo - Centar,U izgradnji,Prodaja,Stan,3.0,97.0,Nenamješten,1,Ostalo,
MY SPACE/ Stan/ Breka/ NOVOGRADNJA PALAZZO/ 97m2,https://olx.ba/artikal/61739982,,Sarajevo - Centar,U izgradnji,Prodaja,Stan,3.0,97.0,Nenamješten,0,Ostalo,
MY SPACE / Stan / Centar / Dzidzikovac / 94 m2,https://olx.ba/artikal/66302717,,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,4.0,94.0,Nenamješten,1,Centralno (Plin),
